id,pose rmsd,pocket rmsd,qs score,lddt-pli,confidence
b6ywb8_dtp,1.3143373012542725,8.287932413645015,1.0,0.7793779969215393,0.947866599474272
d9j2t9_mgp,3.307547426223755,0.20067320120640614,1.0,0.6159202456474304,0.9112611536681683
o14936_v5w,0.37226887941360476,17.066001198223855,1.0,0.978213107585907,0.9211550865796505
o14936_v6b,6.491138701837713,17.084147581879016,1.0,,0.9209331745278078
o14965_ljf,0.6734710097312927,13.599573280237987,1.0,0.7596612930297851,1.0783515453623853
o14965_nrm,19.444635840028955,4.2107791134428725,1.0,,1.0862060183143134
o15530_3q4,16.104694921293657,4.665031515487446,1.0,,1.0074757585695913
o15530_mp7,0.7339387178421021,19.98261922744853,1.0,0.7586596250534058,1.0058501541204863
o60885_5j5,12.21291618347168,3.3906158040043373,1.0,0.17849651873111724,0.8928737319447828
o75530_nds,0.9775749921798706,3.1733605996099046,1.0,0.8914387106895447,1.0057875160093377
p00044_80m,16.543779428599592,2.7941870476483266,1.0,,0.5718193847294228
p00044_evb,2.821005538318861,4.721398098357123,1.0,,0.6734623038763117
p00183_cam,5.5892495971604985,3.460914257181012,1.0,,0.924895493889802
p00533_03p,49.91113449808805,3.238106313336941,1.0,,0.9594589526338867
p00533_8jc,1.2758497714996337,3.7179133610977417,1.0,0.7973389387130737,0.9022020720791207
p00698_do3,36.22114639282226,3.082634599134093,1.0,0.0,0.7226683722116225
p00698_kto,25.55291964304369,4.272316146839721,1.0,,0.6122904141646676
p00698_pdc,15.253450012207031,2.130508429348309,1.0,0.008471700735390187,0.7687235893337994
p00734_ftr,,,1.0,,0.9242302194755068
p00760_bet,7.26109094619751,3.2041205086906546,1.0,0.2283921495079994,0.7682072443172865
p00772_217,3.6721834182739257,3.2225349953089855,1.0,0.6147360324859619,0.8606452506623977
p01112_92v,4.996144852250113,3.2112509281293433,1.0,,0.668206649235182
p01112_rsf,4.956627124892376,5.335378618777925,1.0,,0.8009847762219163
p01116_7nl,1.6411373485357603,3.4266318879318427,1.0,,0.9756694820474291
p01584_k0g,23.18916435241699,3.3102736013343033,1.0,0.0,0.8107074569702164
p02699_bgl,2.5148129425400634,3.6285334159139198,0.0,,0.8484374517437768
p02699_htg,18.657670974731445,2.010370679373559,0.0,0.02618794724694453,0.8711134486780999
p02753_rtl,5.0319958894026104,12.60076461897797,1.0,,1.0127866058282025
p02768_imn,21.472242736816405,3.994326527076705,1.0,0.0002099934936268255,0.7389143673104384
p02829_rda,2.8044039890335166,3.7151931875558,0.0,,0.9388569618551369
p03007_tmp,0.7744175434112549,0.08577561674261215,1.0,0.8959287405014038,1.0174351042271685
p03366_f95,38.59575653076172,2.30566811383213,1.0,0.0,0.3991679821441862
p03369_smc,47.88302789162698,3.907876847637472,1.0,,0.4771413258967385
p04150_hj4,1.1138906717300414,3.6079283631232357,1.0,0.7227321028709411,1.1520348500741087
p04585_p1y,36.14580955505371,2.8368679562249413,1.0,0.0,0.4167759418310576
p04637_p74,36.75595359802246,4.186658497963515,1.0,0.009658536314964295,0.759280565866957
p04637_r50,14.887413336669184,3.345215012100108,1.0,,0.7019821499668772
p05121_tb7,1.5770776510238647,3.8656711147152216,0.0,0.7025008082389832,0.9118399606926593
p05230_gtq,2.625121998786926,2.066277947816851,1.0,0.6966882526874543,0.8280436285433932
p06129_mtn,27.540594482421874,2.927780852267381,1.0,0.00357142873108387,0.7625001171195483
p06401_30x,19.942109229997445,4.085452585864423,0.0,,1.1810313658817875
p06730_z5d,22.112456555187425,3.026734395638104,1.0,,0.8187483417816628
p06873_pyz,26.295034408569336,2.8041402594362195,1.0,0.0,0.8938894487074686
p07260_m7g,6.449783314661157,1.7048162194856438,1.0,,0.9477147897494034
p07900_73j,0.9970207214355469,8.081065216912803,1.0,0.8747501373291016,0.9682839334552563
p07900_h64,1.4391169786453246,3.328421482804411,1.0,0.9195617079734802,0.9750553925388641
p08069_bmi,1.6296355724334717,3.758443173241486,1.0,0.7667548298835755,0.921753564243334
p08235_e6r,3.280619239807129,3.3266355409590367,0.0,0.4490932047367096,1.08309521792737
p09391_bng,13.470124185549532,3.9814174277301313,1.0,,0.8358562522139664
p09874_cnq,0.676536375284195,2.6456047959247977,0.0,0.9147864937782287,0.9761392162767967
p0a6a8_pm5,0.9660404682159424,3.344985000165322,1.0,0.8967848658561707,0.8613821569841562
p0a776_ctp,2.0625631067450874,3.819786819244798,1.0,,0.971513229353576
p0aa04_hip,,,1.0,,0.8649934073631176
p0acc1_sah,0.8010911226272583,0.400558711203605,1.0,0.8301222562789917,0.8951473500149814
p0ad64_ma4,0.5455480992794037,4.347168474736898,1.0,0.9678207993507385,0.9623410067543698
p0aex9_oku,27.15306417677083,4.078859740411584,1.0,,0.8363555914585584
p0aex9_ol0,29.544697461044642,3.2091205836401278,1.0,,0.8581516974760188
p10275_056,19.730640411376953,3.1524130736879328,1.0,0.0001553364796563983,1.0823229716019411
p10275_dht,0.20561117231845855,3.9816277762953654,1.0,0.968134343624115,1.176917377926045
p10599_com,9.87264347076416,4.697778414738828,1.0,0.15565133467316628,0.7120003204063068
p10828_4hy,34.117609575926366,4.022220722399061,0.0,,1.0138809585665562
p11142_bet,11.91667399406433,2.688021376328299,1.0,0.24042637944221495,0.7234150169946358
p11233_nls,10.50333739889665,1.7178576769426388,1.0,,0.7006544778235638
p11838_4ay,15.59139289855957,4.027321147392685,1.0,0.03870758339762688,0.734190385093221
p12369_cmp,0.21982454359531403,3.5096546116196565,1.0,0.9707928895950317,1.015584491795487
p13423_2hf,31.732924815157123,3.762439506537455,1.0,,0.807338411792182
p15319_xc2,3.893091821670532,2.4112359107824335,0.0,0.4657838046550751,0.8074839126637953
p15879_nad,0.32918264269828795,11.28701287291715,1.0,0.9286076903343201,1.0230880393770525
p15927_sch,,,1.0,,0.9585500920159943
p18031_ize,1.4093935012817382,1.8417641188675486,1.0,0.712755537033081,1.045537475623886
p18031_lzq,5.326268872082103,0.18354677210329465,1.0,,0.9529428544760092
p19120_7ue,3.4574137582206093,0.2925785029210905,1.0,,0.9119288054181706
p19793_cps,22.846115593162686,3.2325535363935067,0.0,,0.7218433901869566
p20701_2o7,2.1956406831741333,5.321533598341434,1.0,0.6819965958595275,0.9349933243979531
p23458_mi1,0.35875403881073,3.4272919810590823,1.0,0.9694932699203491,0.9356052159536183
p24941_kcx,5.456244643746324,2.5845354476968674,1.0,,0.7288050480154991
p24941_lq5,5.760383900432703,2.9614419665324188,1.0,,0.8109728461344611
p25103_gaw,11.108323455322296,0.6849605917341581,1.0,,1.004452757450882
p26043_i3p,12.633369827270508,3.815172228535475,1.0,0.05951857750769705,0.7609422939096777
p27694_1ej,3.3460598374997845,4.619869542587839,1.0,,0.841204236115685
p28482_hrz,3.0851412678907186,6.2133780837885215,1.0,,0.9104491645266968
p31016_azh,,,1.0,,0.8581371660912895
p31021_gsp,0.19775351881980896,6.164240335401139,1.0,0.9759264707565307,1.0146532255957337
p31749_iqo,1.4843176007270813,6.942677086320016,1.0,0.8161239624023438,0.9917467664548866
p35439_dk1,0.3957561433315277,3.4749386276624223,1.0,0.9569327712059021,0.9528793019820567
p35557_aji,4.518959354495411,3.974705233370334,1.0,,0.9549074587220886
p35557_g2t,0.7025829911231994,2.93394757085561,1.0,0.9166194200515747,0.9418304508499862
p37231_imn,7.531378841400146,3.71101399770179,1.0,0.31709927022457124,0.865323125482722
p37231_j3f,26.391217833722955,3.9842678414055825,0.0,,1.035214503512311
p37231_sp3,0.49011335968971254,3.7355865401860058,0.0,0.9188145756721496,1.019266461883704
p38340_sah,0.9916639281289884,5.414658064476413,1.0,,0.9729569676918632
p42336_1lt,0.8586377620697021,3.5266119981367057,1.0,0.7953975081443787,0.9714653920292001
p42568_7iy,0.5321108043193817,0.1475915855936456,1.0,0.938376533985138,1.1649625328921727
