id,pose rmsd,pocket rmsd,qs score,lddt-pli,confidence
b6ywb8_dtp,1.4224056482315064,8.134435484606115,1.0,0.7696406483650208,0.8181748390197754
d9j2t9_lp5,2.7271083525010407,0.9528553673089725,1.0,,0.530580214659373
d9j2t9_mgp,4.284365812937419,0.34078212386405693,1.0,0.4362379948298136,0.8426329493522644
o14936_v5w,2.233345407247543,16.830490768020137,1.0,0.7588374704122544,0.6063711971044541
o14936_v62,3.031758875602969,16.937784962023102,1.0,,0.5932212034861247
o14936_v6b,2.978261250704795,16.84849489579602,1.0,,0.5893137097358704
o14965_6f2,9.64640026976277,3.5966627806145013,1.0,,0.684841547693525
o14965_g7w,7.614846883500296,13.318685362359233,1.0,,0.7618267138799032
o14965_ljf,0.9514474537637498,10.871277884599383,1.0,0.7388748592800565,0.6982130805651346
o14965_mmh,2.1773207664489744,4.172687212010041,1.0,0.7859670758247376,0.6835269093513489
o14965_nrm,12.87991997513008,3.949530897161535,1.0,,0.6893394589424133
o15530_3q3,2.2549342274665833,4.335732864971631,1.0,0.8134163558483124,0.6005627115567526
o15530_3q4,16.561439362693974,4.075153088780921,1.0,,0.6771631399790446
o15530_3rc,18.49138554609483,4.182073670948254,1.0,,0.5851715547697884
o15530_mp7,0.901102880636851,3.954986569223575,1.0,0.7705880999565125,0.676038384437561
o60885_5j5,9.66503389676412,3.6654365456605227,1.0,0.1941917579388246,0.16688856482505798
o60885_yx4,9.590853703971112,2.98462169046245,1.0,,0.3308807859818141
o75530_7vy,4.6165523006894595,4.138485464529095,1.0,,0.5009479145208995
o75530_82g,3.5235897668619898,3.9356944392999043,1.0,,0.6280385891596476
o75530_nds,1.9163903633753459,4.061926924984722,1.0,0.758870150645574,0.393324738740921
p00044_6vb,13.712734597069877,2.650762197490049,1.0,0.050776786503515074,0.2838895342179707
p00044_80m,10.626418165476666,1.6043636004028798,1.0,,0.2720454844335715
p00044_evb,5.2056589022683495,4.547872501665513,1.0,,0.2715572010387074
p00044_fwq,5.2142700620201055,0.33887763310632874,1.0,,0.29828785359859467
p00183_cah,5.879016008798222,3.4181578304510207,1.0,,0.5850206851959229
p00183_cam,5.841887986825009,3.42535554802635,1.0,,0.5587432463963826
p00183_nct,4.3390055179595945,0.08355016147609291,1.0,0.3928604582945506,0.5899974942207337
p00533_8jc,1.3061437129974365,3.635614278412829,1.0,0.8467677315076192,0.6441334207852681
p00533_pox,2.2514575640360515,3.935021171008219,1.0,0.6156717856725057,0.5020596285661062
p00698_0bp,17.417143354514792,6.203056321101585,1.0,,0.27448011189699173
p00698_a5c,16.872520491269157,10.223516096725312,1.0,,0.40901800990104675
p00698_dm0,17.713889146568697,4.255650047406129,1.0,,0.37189713716506956
p00698_kto,18.52495004688374,4.617307408239805,1.0,,0.32603080405129325
p00698_pdc,12.136126041412354,3.810565424200609,1.0,0.07234237906523049,0.2618532940745354
p00734_ftr,,,1.0,,0.2733803570270538
p00760_bet,5.349912655353546,2.949000204895909,1.0,0.4157161474227905,0.2931470811367035
p00772_217,6.738979911804199,3.1560467474450737,1.0,0.3519480049610138,0.30268106460571287
