id,pose rmsd,pocket rmsd,qs score,lddt-pli,confidence
b6ywb8,1.2365741729736328,28.966880016847156,1.0,0.7863175868988037,0.8112791776657104
d9j2t9,4.0378570556640625,2.193711702719338,1.0,0.4807218909263611,0.847150444984436
o14936,1.519218921661377,10.911071295732723,1.0,0.7632918357849121,0.5913044810295105
o14965,0.7842171788215637,23.79416400313386,1.0,0.7757589817047119,0.7011843323707581
o15530,0.6290236711502075,24.953221626872924,1.0,0.9477219581604004,0.6108478307723999
o60885,6.435823917388916,19.233488133600336,1.0,0.2611534297466278,0.16669908165931702
o75530,1.5509989261627197,,1.0,0.7960526347160339,0.38806861639022827
p00044,7.602112293243408,3.841247316120046,1.0,0.1494680792093277,0.2951236963272095
p00183,3.879690408706665,16.104824120438984,1.0,0.44895288348197937,0.6152744889259338
p00533,0.9921889305114746,20.13014437325973,1.0,0.8198224902153015,0.6395993828773499
p00698,9.396906852722168,18.06286030786981,1.0,0.13452380895614624,0.26605358719825745
p00760,0.9248211979866028,17.20109559545969,1.0,0.8406976461410522,0.30408596992492676
p00772,4.176168441772461,19.260389144397852,1.0,0.5714285969734192,0.3200032413005829
p01112,26.386327743530273,0.7009507595477069,1.0,0.0,0.2529352605342865
p01116,16.050819396972656,4.0367587096745705,1.0,0.023829201236367226,0.635179340839386
p01584,6.691755294799805,32.955457849225375,1.0,0.2967436909675598,0.204831063747406
p02699,17.546356201171875,1.0824574041382522,0.0,0.03081321530044079,0.2992171049118042
p02753,0.6303843259811401,8.698727627664327,1.0,0.8863387703895569,0.791035532951355
p02768,10.288641929626465,23.346268430859094,1.0,0.09858299791812897,0.3719918727874756
p02829,0.6343882083892822,30.2035404435943,0.0,0.8990066051483154,0.590038001537323
p03007,0.8825949430465698,15.13677432280117,1.0,0.8192307949066162,0.30765223503112793
p03366,43.06707000732422,27.180829985561445,1.0,0.0,0.21088473498821259
p04150,0.9503689408302307,21.511315691948486,1.0,0.7135364413261414,0.6825647950172424
p04585,68.96060943603516,25.68809834627708,1.0,0.0,0.2586206793785095
p04637,10.657771110534668,23.621792494279397,1.0,0.09773371368646622,0.1853533834218979
p05121,0.425736665725708,13.553103086113387,0.0,0.8876440525054932,0.7475857138633728
p05230,4.502749443054199,7.462677966822155,1.0,0.4334733784198761,0.30624109506607056
p06129,21.660472869873047,27.709733441429645,1.0,0.0,0.3164242208003998
p06401,0.43266037106513977,30.237198866707537,0.0,0.8888067007064819,0.6507815718650818
p06730,0.6222872734069824,17.070219979016017,1.0,0.9244109988212585,0.8027157783508301
p06873,26.647727966308594,15.600544620710632,1.0,0.0,0.282087117433548
p07900,0.3421744704246521,22.637469464760418,1.0,0.8954789638519287,0.7699969410896301
p08069,1.2603310346603394,16.911109708458195,1.0,0.7908515334129333,0.4857652187347412
p08235,2.4432730674743652,23.634623098068218,0.0,0.5113539099693298,0.21079163253307343
