id,pose rmsd,pocket rmsd,qs score,lddt-pli,confidence
1b86,3.7525811195373535,7.962692871684947,0.0,0.2123015820980072,0.2578548789024353
1bm7,1.060120701789856,12.14605895102056,0.0,0.8013513684272766,0.3799740672111511
1dvs,2.8682403564453125,,0.0,0.6435483694076538,0.259696900844574
1dvu,1.9886116981506348,,0.0,0.6804123520851135,0.275603711605072
1dvx,4.963387966156006,12.303247619616846,0.0,0.29867789149284363,0.33722394704818726
1dvy,3.5746405124664307,13.952541465548506,0.0,0.537685751914978,0.5948257446289062
1dvz,4.369142532348633,11.34511010932677,0.0,0.5604304671287537,0.36902058124542236
1e4h,2.9321541786193848,,0.0,0.551948070526123,0.37530678510665894
1f86,2.1045985221862793,0.7197669554938634,0.0,0.6465827226638794,0.35477694869041443
1g9v,21.65165901184082,0.40542220950618485,0.0,0.008333333767950535,0.5144844055175781
1i72,5.838893413543701,10.00992215338464,0.0,0.11915887892246246,0.12880311906337738
1i79,5.759075164794922,10.945114395830503,0.0,0.1192052960395813,0.12399531155824661
1i7b,3.9628677368164062,10.673458489769429,0.0,0.12410714477300644,0.11584712564945221
1i7c,3.219555377960205,10.313871152931506,0.0,0.12751004099845886,0.12536461651325226
1i7m,0.8534115552902222,22.26076008631306,0.0,0.6458333134651184,0.25761064887046814
1rd4,0.8518863916397095,12.142429797779274,0.0,0.9391191601753235,0.8835352659225464
1t4j,9.044571876525879,1.147768175858761,1.0,0.23762968182563782,0.6179030537605286
1tha,4.801076412200928,11.097548406064384,0.0,0.5338855385780334,0.2912648916244507
1thc,5.086733818054199,14.633155969267888,0.0,0.3713136613368988,0.2841351330280304
1tlm,2.860260486602783,13.160592586778726,0.0,0.5949152708053589,0.2928847074508667
1tt6,3.332988977432251,10.85464724864773,0.0,0.4647541046142578,0.3148513436317444
1tyr,3.711669921875,1.1704825448609775,0.0,0.4769230782985687,0.39361661672592163
1uwh,0.3890760838985443,1.5024078115492834,0.0,0.9552023410797119,0.8554661870002747
1uwj,1.2457891702651978,1.5866478107656607,0.0,0.8742964267730713,0.8596786260604858
1xdd,0.8668211102485657,11.214153940368577,0.0,0.6559321880340576,0.7525494694709778
1y1d,0.6012297868728638,,0.0,0.8544921875,0.42951709032058716
1z7j,3.866448402404785,11.387710752001473,0.0,0.5466101765632629,0.4506651759147644
2b15,4.730254173278809,11.348796485892986,0.0,0.32894736528396606,0.2849380373954773
2b16,4.826066493988037,11.739644675144753,0.0,0.3351989984512329,0.2844061255455017
2b77,5.979048728942871,,0.0,0.3067307770252228,0.35767310857772827
2fbr,13.320853233337402,10.333550926147055,0.0,0.07826649397611618,0.3954160809516907
2fqq,10.485628128051758,,0.0,0.3552083373069763,0.35705646872520447
2fsz,2.2442665100097656,20.283471417612354,0.0,0.6516227126121521,0.82527095079422
2g9k,0.2864132523536682,11.154330266857869,0.0,0.9302788972854614,0.4694160223007202
2ica,0.8855076432228088,6.269031551558536,1.0,0.8924541473388672,0.7563073635101318
2o7n,2.5771045684814453,,1.0,0.6561224460601807,0.751176655292511
2piq,18.9213924407959,3.637618508572909,1.0,0.0,0.6798982620239258
2piu,17.699142456054688,5.611949972542436,1.0,0.005510441027581692,0.7490574717521667
2qgd,2.056330919265747,9.37250022851405,0.0,0.7650793790817261,0.5230129957199097
2ylp,19.50282096862793,11.75368569572166,1.0,0.00027352297911420465,0.7689710855484009
3bqm,0.40198832750320435,0.1447292286729691,0.0,0.8401060104370117,0.8981606960296631
3bqn,0.8015462160110474,0.7499909310657306,0.0,0.8174406886100769,0.907282292842865
3cfn,4.464003086090088,,0.0,0.39756447076797485,0.3318343758583069
3cft,18.464611053466797,1.8567829223228085,0.0,0.0,0.2788011133670807
