id,pose rmsd,pocket rmsd,qs score,lddt-pli,confidence
1b86,4.216977119445801,8.893564508607893,0.0,0.26851850748062134,0.8812071084976196
1bj4,0.7754581570625305,23.70158679648528,1.0,0.875,0.9552091956138611
1bm7,0.6184078454971313,26.09388828052335,0.0,0.8909883499145508,0.8585284352302551
1cza,8.781301498413086,26.064810527385195,1.0,0.21439872682094574,0.9163932800292969
1dvs,3.6700632572174072,,0.0,0.5239179730415344,0.8636333346366882
1dvt,2.7547972202301025,,0.0,0.4831288456916809,0.8511590361595154
1dvu,6.630479335784912,,0.0,0.29922279715538025,0.8050622344017029
1dvx,1.784645676612854,11.058877136844902,0.0,0.6813031435012817,0.8308858275413513
1dvy,2.63641619682312,28.964919847293757,0.0,0.639976978302002,0.8237074017524719
1dvz,2.177398443222046,26.26570585027244,0.0,0.6855524182319641,0.8427168130874634
1e4h,3.6618404388427734,,0.0,0.4909909963607788,0.8506332635879517
1e7c,1.7623488903045654,21.714629048300463,1.0,0.7030612230300903,0.8200398683547974
1em6,10.811002731323242,30.522139821809645,0.0,0.32232141494750977,0.8494560122489929
1eta,9.628828048706055,26.20936795820048,0.0,0.2175000011920929,0.8521553874015808
1etb,3.5916309356689453,15.98834500859192,0.0,0.457988977432251,0.7466046214103699
1exv,48.15420913696289,32.15844950715029,0.0,0.0,0.8218825459480286
1f86,5.548580169677734,13.890895575491603,0.0,0.3566552996635437,0.7992902398109436
1fta,0.3145146071910858,32.23026193813081,0.0,0.9485785961151123,0.9276278614997864
1g9v,21.036069869995117,3.739406535185261,0.0,0.0023219813592731953,0.9588786959648132
1gz3,26.95302391052246,24.337678278976146,0.0,0.0,0.8567935228347778
1gz4,0.8057773113250732,24.210065433976393,0.0,0.6371237635612488,0.8765236139297485
1hak,1.180708885192871,5.708193026327448,0.0,0.8164852261543274,0.9132170677185059
1hkb,8.291203498840332,26.046819172448988,1.0,0.1919642835855484,0.9174260497093201
1i72,0.3736610412597656,18.657764857117233,0.0,0.2331838607788086,0.9384244084358215
1i79,0.3145926296710968,18.550354278334662,0.0,0.2266666740179062,0.9410536885261536
1i7b,0.3523447811603546,19.656521053908165,0.0,0.22297297418117523,0.9417734146118164
1i7c,0.29459038376808167,15.329316988820185,0.0,0.23474177718162537,0.9364796876907349
1i7m,0.5100264549255371,16.022434173735885,0.0,0.24025973677635193,0.9395090341567993
1kv1,0.3980061709880829,17.35573947674044,1.0,0.8925811648368835,0.9676896929740906
1kv2,0.5045638680458069,12.845376944727096,1.0,0.9118942618370056,0.953803539276123
1l5q,15.60455322265625,29.78186837322149,0.0,0.0033132529351860285,0.8515200018882751
1l5r,14.925814628601074,30.027674313825525,0.0,0.053025033324956894,0.8554283380508423
1l5s,16.039409637451172,31.02250871294236,0.0,0.004402515944093466,0.8541857004165649
1l7x,15.647934913635254,28.868718225678073,0.0,0.003250590991228819,0.8481582999229431
1msv,0.2670956552028656,20.196848384895976,0.0,0.9936440587043762,0.9354508519172668
